id,course_name
2982,Introduction to Personal Branding
2983,Hypothesis-Driven Development
2984,Sustainable Business Enterprises
2985,Innovation for Entrepreneurs: From Idea to Marketplace
2986,3D Interactions and Navigation
2987,Project Management Project
2989,Global Health Policy
2990,The 3D Printing Revolution
2991,Kotlin for Java Developers
2992,Advanced TestNG Framework and Integration with Selenium
2993,Data Analytics for Lean Six Sigma
2994,Introduction to Augmented Reality and ARCore
2995,Quantitative Methods
2996,Entrepreneurship
2997,VLSI CAD Part I: Logic
2998,Applying Data Structures to Manipulate Cleansed UN Data
3000,The Science of Gastronomy
3001,Business English: Meetings
3002,Foundations of strategic business analytics
3003,Speaking to Inspire: Ceremonial and Motivational Speeches
3004,Race and Cultural Diversity in American Life and History
3005,Becoming a Social Entrepreneur: Getting Started
3006,Writing a Personal Essay
3007,"Curanderismo: Traditional Healing of the Mind, Energy & Spirit"
3008,Unordered Data Structures
3009,Case studies in business analytics with ACCENTURE
3010,Graphing with ggplot2
3011,Capstone Value Creation through Innovation
3012,Using Efficient Sorting Algorithms in Java to Arrange Tax Data
3013,Introduction to Integrative Nursing
3014,Magnetics for Power Electronic Converters
3015,Ferrous Technology II
3016,Motivational Enhancement Techniques: Working with Patients with Opioid & Substance Use Disorders or High Risk Use MAT Waiver Training Supplemental Course
3018,The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine Hill
3019,International migrations: a global issue
3020,Mandarin Chinese 3: Chinese for Beginners
3021,Blockchain for the decision maker
3023,Implementing Hangman Game Using Basics of Python 3
3024,Introduction to JavaScript
3025,Build a Data Science Web App with Streamlit and Python
3026,Testing and Debugging Python
3027,Games without Chance: Combinatorial Game Theory
3028,Build a Database from a Relational Model
3029,Designing data-intensive applications
3030,Enhance Student Learning through Kahoot
3031,Market and Competition in Pricing Strategy
3032,Constitutional Reforms in Russia
3033,Managing Change when Moving to Google Cloud
3034,Questionnaire Design for Social Surveys
3035,Branding and Customer Experience
3036,Corporate Finance II: Financing Investments and Managing Risk
3037,Sharing Cities: Governance and Urban Sustainability
3038,Think Again III: How to Reason Inductively
3039,Introduction to People Analytics
3040,Building Web Applications in PHP
3043,Functional Programming Principles in Scala
3044,"The Sustainable Development Goals � A global, transdisciplinary vision for the future"
3045,Investments II: Lessons and Applications for Investors
3046,Foundations of Diversity and Inclusion at Work TeachOut
3047,Introduction to FPGA Design for Embedded Systems
3048,Basic Cryptography and Programming with Crypto API
3049,"History of Rock, Part One"
3051,User Research and Design
3052,Perfect Tenses and Modals
3053,Firm Level Economics: Consumer and Producer Behavior
3054,K-12 Blended & Online Learning
3055,Kinematics: Describing the Motions of Spacecraft
3056,Foundations of Teaching for Learning: Introduction to Student Assessment
3057,Toledo: Deciphering Secrets of Medieval Spain
3058,Requirements Writing
3059,Managerial Accounting: Tools for Facilitating and Guiding Business Decisions
3060,Responsive Website Development and Design Capstone
3061,Regression Models
3062,Regression Models
3063,Global Environmental Management
3064,"Server-side Development with NodeJS, Express and MongoDB"
3065,"Server-side Development with NodeJS, Express and MongoDB"
3066,Health Care Delivery in Healthcare Organizations
3069,Healthcare Entrepreneurship: Taking Ideas to Market
3070,Building a Hiring Plan by Analyzing Past Data in Sheets
3071,Perform Feature Analysis with Yellowbrick
3072,Usable Security
3074,Federal Taxation II: Property Transactions of Business Owners and Shareholders
3077,Hypothesis Testing in Public Health
3078,Creativity Toolkit II: Creative Collaboration
3079,Palo Alto Networks Cybersecurity Gateway I
3080,Jacobi modular forms: 30 ans apr�s
3081,Newborn Capstone
3082,Strategy Formulation
3083,Plant Bioinformatics Capstone
3084,An Introduction to Consumer Neuroscience & Neuromarketing
3085,Web Application Development: Basic Concepts
3086,Exploratory Data Analysis with MATLAB
3087,Network Data Science with NetworkX and Python
3088,Problem-Solving Skills for University Success
3089,Cybersecurity Capstone Project
3090,Creating Cutscenes in Unity
3091,Giving Sense to Your Leadership Experience
3092,Deep Learning for Business
3093,Planet Earth...and You!
3094,Style Tables with CSS
3095,"Coding for Designers, Managers, & Entrepreneurs I"
3096,Mastering Statics
3099,Application Systems Programming
3100,Hybrid Cloud Infrastructure Foundations with Anthos
3101,Exploiting and Securing Vulnerabilities in Java Applications
3102,Advanced Neurobiology II
3103,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Social/Peer Perspective)"
3104,Foundational Skills for Communicating About Health
3105,Quantum Mechanics
3106,Introduction to Cataract Surgery
3107,Computational Social Science Capstone Project
3108,Increasing Real Estate Management Profits: Harnessing Data Analytics
3110,SRS Documents: Requirements and Diagrammatic Notations
3111,Finance For Everyone: Value
3112,Internet of Things Capstone: Build a Mobile Surveillance System
3113,Create a Simple Project Timeline in Google Sheets
3114,Framework for Data Collection and Analysis
3115,Physics 101 - Energy and Momentum
3116,Introduction to Basic Vibrations
3117,Equivalent Circuit Cell Model Simulation
3118,Azure Infrastructure Fundamentals
3119,Vowels of American English Pronunciation
3120,Introduction to Finance: The Role of Financial Markets
3121,Serving Tensorflow Models with a REST API
3122,Battery State-of-Health (SOH) Estimation
3123,"Cameras, Exposure, and Photography"
3124,Diabetes - a Global Challenge
3125,Curanderismo: Traditional Healing of the Body
3126,The Challenges of Global Health
3127,Understanding User Needs
3128,iOS App Development Basics
3129,Big Data Analysis with Scala and Spark
3130,Intermediate Grammar Project
3131,Corporate Strategy
3132,Systems Thinking In Public Health
3133,On Being a Scientist
3134,Build an App in Android Studio using Activities
3135,Aboriginal Worldviews and Education
3136,TensorFlow Serving with Docker for Model Deployment
3137,Introduction to Statistics & Data Analysis in Public Health
3139,Fighting COVID-19 with Epidemiology: A Johns Hopkins Teach-Out
3140,Relational Database Support for Data Warehouses
3141,Business English: Finance and Economics
3142,"Health, Housing, and Educational Services"
3143,Create Python Linux Script to Generate a Disk Usage Report
3144,Introduction to Enumerative Combinatorics
3145,Russian for beginners 3. ??????? ????: A1
3146,Create Training Videos with Powtoon
3147,What�s Your Big Idea?
3148,Motion Planning for Self-Driving Cars
3149,Prehospital care of acute stroke and patient selection for endovascular treatment using the RACE scale
3150,Simple Nearest Neighbors Regression and Classification
3151,Global Impact: Business Ethics
3153,The Kennedy Half Century
3154,Digital Competition in Financial Services
3155,Plant Bioinformatics
3156,Health in Complex Humanitarian Emergencies
3157,NoSQL systems
3158,Transmission electron microscopy for materials science
3159,Music for Wellness
3160,Create Your First Web App with Python and Flask
3161,Web and Mobile Testing with Selenium
3162,Real-Time Cyber Threat Detection and Mitigation
3163,Astrobiology and the Search for Extraterrestrial Life
3164,The History of Modern Israel -  Part II: Challenges of Israel as a sovereign state
3165,3D Model Creation with Autodesk Fusion 360
3166,Supply Chain Logistics
3167,System Validation: Automata and behavioural equivalences
3168,Equine Welfare and Management
3169,Climate Change and Water in Mountains: A Global Concern
3170,"Our Earth: Its Climate, History, and Processes"
3171,Russian company law. Company management
3172,Number Theory and Cryptography
3173,API Development on Google Cloud's Apigee API Platform
3174,Predictive Modeling with Logistic Regression using SAS
3175,Ash-Related Operational Challenges in Energy Utilization of Sustainable Fuels
3176,Sales Strategy
3177,Profit Analysis using Economic Value Added
3179,Leading Innovation in Arts and Culture
3180,Six Sigma Tools for Define and Measure
3181,Teach English Now! Technology Enriched Teaching
3182,Teach English Now! Technology Enriched Teaching
3183,Predict Future Product Prices Using Facebook Prophet
3184,Music as Biology: What We Like to Hear and Why
3185,Fundamentals of Kubernetes Deployment
3186,IS/IT Governance
3187,Fundamentals of particle accelerator technology  (NPAP MOOC)
3188,Automate an e-commerce web application using Selenium & Java
3189,Browser-based Models with TensorFlow.js
3190,Introduction to Learning Transfer and Life Long Learning (3L)
3191,Computational Thinking for K-12 Educators: Sequences and Loops
3194,Black-box and White-box Testing
3195,Teaching Impacts of Technology: Relationships
3197,Embedded Hardware and Operating Systems
3198,API Security on Google Cloud's Apigee API Platform
3199,AWS Fundamentals: Migrating to the Cloud
3200,Build a film club web app on Google AppEngine
3201,"Big Data Essentials: HDFS, MapReduce and Spark RDD"
3202,Bases of the law of obligations (The Russian Federation) Part 2
3203,Emergence of Life
3204,Marketing analytics: Know your customers
3205,Health Behavior Change: From Evidence to Action
3206,Low Poly Art For Video Games
3207,"Creativity, Innovation and Transformation"
3208,Social Psychology
3209,Introduction to Cybersecurity for Business
3210,Learn Java and JavaFX by creating a Graphical Calculator
3211,Capstone: Creating A Sustainability Proposal
3212,Research Proposal: Initiating Research
3213,iOS App Store & In-App Purchases
3214,Create a Project Charter with Google Docs
3215,Business Model Innovation for Sustainable Landscape Restoration
3216,Fundamentals of Machine Learning in Finance
3217,"Smart Analytics, Machine Learning, and AI on GCP"
3218,Introduction to Business Analytics with R
3220,Analysis of Algorithms
3221,Strategic Management - Capstone Project
3222,Python Dynamic HTML Web Server
3223,How To Build a Network Topology Using GNS3
3224,Leadership Communication for Maximum Impact: Storytelling
3225,Battery Pack Balancing and Power Estimation
3226,Market Research and Consumer Behavior
3227,Introduction to Satellite Communications
3228,Six Sigma Advanced Define and Measure Phases
3229,Mind of the Universe - Genetic Privacy: should we be concerned?
3230,Oil & Gas Industry Operations and Markets
3232,"Tables, Data & Networking in iOS"
3233,Product Development: Customer Persona Development with Miro
3234,A Guide to Healthcare Innovation: Principles and Practice
3235,Data in Database
3236,Creating a Portfolio
3237,Effective Communication Capstone Project
3238,Build a Budget and Analyze Variance using Google Sheets
3239,Fashion as Design
3241,Understanding Clinical Research: Behind the Statistics
3242,Budgeting essentials and development
3243,An Introduction to Interactive Programming in Python (Part 2)
3244,PyCaret: Anatomy of Classification
3245,Introduction to Docker : The Basics
3246,Everyday Parenting: The ABCs of Child Rearing
3247,Create Customer Support Data with Google Sheets
3248,Paleontology: Early Vertebrate Evolution
3249,COVID-19: What You Need to Know (CME Eligible)
3250,"Cloud Computing Concepts, Part 1"
3251,Computer Science: Programming with a Purpose
3252,Starting GUI Programming with JavaFX
3253,"Excel/VBA for Creative Problem Solving, Part 2"
3254,"Pressure, Force, Motion, and Humidity Sensors"
3255,Introduction to Relational Database and SQL
3256,So You Think You Know Tango?
3257,"Negotiation, Mediation, and Conflict Resolution - Capstone Project"
3258,Create Online Employee Onboarding Course with Eduflow
3259,Communication theory: bridging academia and practice
3260,TensorFlow for CNNs: Learn and Practice CNNs
3261,CRUD Operations using MongoDB NoSQL
3262,Financial Management Capstone
3263,Custom Reports in Google Analytics
3264,Introduction to Thermodynamics: Transferring Energy from Here to There
3265,Introduction to Imagemaking
3266,Concurrency in Go
3267,Create Technical Stock Charts Using R and Quantmod
3268,Distributed Programming in Java
3269,Business Applications of Hypothesis Testing and Confidence Interval Estimation
3270,Value Chain Management Capstone
3271,Engineering Project Management: Initiating and Planning
3272,Use Mailchimp to Build an E-mail Marketing Campaign
3273,Retrieve Data with Multiple-Table SQL Queries
3274,Game Developers and Esports Organizations
3276,A Brief History of Human Spaceflight
3277,Introduction to Automated Analysis
3278,Data Analytics in Accounting Capstone
3279,Diversity and inclusion in the workplace
3280,Being a researcher (in Information Science and Technology)
3281,International Organizations Management
3282,Beginning SQL Server
3284,Create a Space Shooter Game with Scratch Studio
3285,European Business Law: Understanding the Fundamentals
3286,Introduction to Psychology
3287,International Law in Action: A Guide to the International Courts and Tribunals in The Hague
3288,Human Rights for Open Societies
3289,"Modern Robotics, Course 2:  Robot Kinematics"
3290,Heritage under Threat
3291,Build a Firebase Android Application (Part II)
3292,Interest Rate Models
3294,Create a Google Ads Display Campaign
3295,"Synapses, Neurons and Brains"
3296,Health Systems Development: Introduction to Health Systems
3297,Geospatial and Environmental Analysis
3298,Introduction to Economic Theories
3299,Inferential Statistics
3300,Technology Leadership and Entrepreneurship
3301,Planned Giving
3302,Advanced Interviewing Techniques
3303,Ruby on Rails: An Introduction
3304,Classical Sociological Theory
3305,Linux for Developers
3306,High Level Biocontainment for Healthcare Facilities
3307,Innovation Management
3308,From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement
3309,Simulation and modeling of natural processes
3310,Trading Algorithms
3311,Constitutional Struggles in the Muslim World
3312,Agile Projects: Defining Epics and Mapping Value with Taiga
3313,Advanced Trading Algorithms
3314,Web Design: Wireframes to Prototypes
3315,Managing Network Security
3316,Introduction to MongoDB
3317,Professional Skills for International Business
3319,Techniques of Design-Oriented Analysis
3320,Intro to Digital Manufacturing with Autodesk Fusion 360
3321,Chinese Politics Part 1 � China and Political Science
3323,AWS: Publish a NodeJS Website from Scratch
3324,Generative Design for Additive Manufacturing
3325,Driving business towards the Sustainable Development Goals
3328,Virtual Teacher Final Project
3330,Women in environmental biology
3331,High-Impact Business Writing
3332,Version Control with Git
3334,Linear Regression for Business Statistics
3335,"Innovation Through Design: Think, Make, Break, Repeat"
3336,Music Business Foundations
3337,Big data and Language 1
3338,The Marketing Plan
3339,Creativity And Entrepreneurship
3340,Asset Creation and Management
3341,Digital Thread: Components
3342,Case Studies in Personalized Medicine
3343,Exploring Emerging Technologies for Lifelong Learning and Success
3344,Financial Regulation in Emerging Markets and the Rise of Fintech Companies
3345,Doing More with SAS Programming
3346,Innovation & Entrepreneurship - From Basics to Open Innovation
3347,AWS Fundamentals: Addressing Security Risk
3348,Fundamental Neuroscience for Neuroimaging
3349,Blockchain in Financial Services: Strategic Action Plan
3350,Healthcare Innovation: What Does Success Look Like and How to Achieve It?
3351,Drug Discovery
3352,Graph Analytics for Big Data
3353,Cloud Computing Security
3354,Paleontology: Theropod Dinosaurs and the Origin of Birds
3355,Public Health in Humanitarian Crises 2
3356,Chinese for HSK 1
3357,"Clinical Kidney, Pancreas and Islet Transplantation"
3358,Today�s Music Industry
3359,Create a Profile and Network on LinkedIn
3360,IT Project Management
3361,Capstone:  Autonomous Runway Detection for IoT
3362,Creating an AWS EC2 Autoscaling Group using Load Balancer
3363,Miracles of Human Language: An Introduction to Linguistics
3365,Global Energy and Climate Policy
3366,Business of Games and Entrepreneurship
3367,Introduction to Virtual Reality
3368,"Information Systems Auditing, Controls and Assurance"
3369,Image Compression with K-Means Clustering
3370,Neural Network from Scratch in TensorFlow
3371,Supply Chain Excellence
3372,Networks Illustrated: Principles without Calculus
3373,Supply Chain Analytics
3374,Learn Mandarin Chinese: Capstone Project
3375,Introduction to Blockchain for Financial Services
3376,Image Data Augmentation with Keras
3377,"Smart Analytics, Machine Learning, and AI on GCP"
3378,Digital Marketing Analytics in Practice
3379,"Computers, Waves, Simulations: A Practical Introduction to Numerical Methods using Python"
3380,Blazor and JavaScript Interoperability
3381,Big Data Science with the BD2K-LINCS Data Coordination and Integration Center
3382,Leadership Through Social Influence
3383,Front-End Web Development with React
3384,Applied AI with DeepLearning
3385,English for Effective  Business Writing
3387,New Models of Business in Society
3388,Managing Cybersecurity Incidents and Disasters
3390,Data Structures
3391,Database Design with SQL Server Management Studio (SSMS)
3392,Intermediate Object-Oriented Programming with Java
3393,"Everyday Excel, Part 1"
3394,Marketing Mix Implementation Capstone
3395,Big-O Time Complexity in Python Code
3396,Osteoarchaeology: The Truth in Our Bones
3397,Advanced Deployment Scenarios with TensorFlow
3398,Population Health: Predictive Analytics
3399,Fake News Detection with Machine Learning
3400,Introduction to CRM with HubSpot
3401,Analyzing Macro-Environmental Factors Using Creately
3402,Protists: Evolution and Ecology of Microbial Eukaryotes
3403,JavaScript Arithmetic Operators
3405,"Federal Taxation I: Individuals, Employees, and Sole Proprietors"
3406,"Philosophy, Science and Religion: Religion and Science"
3407,Continuous Integration
3408,CAPSTONE: Your Leadership Challenge
3409,Getting Started in GIMP
3410,Positioning: What you need for a successful Marketing Strategy
3411,International Law In Action: Investigating and Prosecuting International Crimes
3412,Introduction to Negotiation: A Strategic Playbook for Becoming a Principled and Persuasive Negotiator
3413,Planning for Climate Change in African Cities
3414,Creating Innovation
3415,Interview Research and Preparation
3416,Computational Social Science Methods
3417,The Business of Social
3418,Web Design for Everybody Capstone
3419,HTML and CSS: Building a Single-Page Website
3420,Understanding Plants - Part I: What a Plant Knows
3421,Japanese for beginners 1
3422,Style Images with CSS
3423,Improving your statistical inferences
3424,High-Impact Business Writing
3425,Build a Google Firebase Web Application
3426,Studying at Japanese Universities
3427,Mathematical Biostatistics Boot Camp 1
3428,Creating Sounds for Electronic Music
3429,Corporate Financial Decision-Making for Value Creation
3430,"Advanced Valuation and Strategy - M&A, Private Equity, and Venture Capital"
3431,Introduction to International Criminal Law
3432,Innovative Finance: Hacking finance to change the world
3433,Capstone - Launch Your Own Business!
3434,Introduction to Self-Driving Cars
3435,Bonds & Stocks
3436,Re-imaging God in Korean Context
3437,Protecting Cloud Architecture with Alibaba Cloud
3438,Planning your Client's Wealth over a 5-year Horizon
3439,e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age
3440,US Social Services: Where did they come from?
3443,"Anatomy: Cardiovascular, Respiratory and Urinary Systems"
3444,Analyze NPS Survey Data in Google Sheets
3445,Leadership in 21st Century Organizations
3446,Better Business Writing in English
3447,"Nanotechnology and Nanosensors, Part 2"
3448,Identifying Security Vulnerabilities in C/C++Programming
3449,Finance for Startups
3450,Software Defined Networking
3451,Networking and Security Architecture with VMware NSX
3452,Content Strategy for Professionals: Capstone Project
3453,Evaluate Profit Margins with VLOOKUP in Google Sheets
3454,Visual Analytics with Tableau
3455,Take the Lead on Healthcare Quality Improvement
3456,Brand New Brand
3457,Health Care IT: Challenges and Opportunities
3458,Scholarly Communication
3459,Anti-Racism I
3460,Blockchain 360: A State of the Art for Professionals
3461,Statistical Molecular Thermodynamics
3462,Natural Gas
3463,Creative Writing: The Craft of Style
3464,Operations Management: Analysis and Improvement Methods
3465,Big Data Integration and Processing
3466,Artificial Intelligence Data Fairness and Bias
3467,Principles of Game Design
3468,Mastering Web3 with Waves
3469,Getting started with TensorFlow 2
3472,Optimizing Machine Learning Performance
3473,First Steps in Linear Algebra for Machine Learning
3474,Noun Clauses and Conditionals
3475,Support Vector Machines with scikit-learn
3476,Visualizing Citibike Trips with Tableau
3477,Simple Regression Analysis in Public Health
3478,Cluster Analysis using RCmdr
3479,Security Awareness Training
3480,"RPA Lifecycle: Introduction, Discovery and Design"
3481,Successful Negotiation: Essential Strategies and Skills
3482,Transmedia Writing
3483,SQL for Data Science Capstone Project
3484,From Climate Science to Action
3485,Population Health During A Pandemic: Contact Tracing and Beyond
3486,"Sit Less, Get Active"
3487,Understanding Deepfakes with Keras
3488,Taxation of Business Entities I: Corporations
3489,Decision Criteria & Applications
3490,"Grow to Greatness: Smart Growth for Private Businesses, Part II"
3491,Applied Data Science Capstone
3492,Applied Data Science Capstone
3493,Air Pollution � a Global Threat to our Health
3494,Greening the Economy: Sustainable Cities
3495,"Modern Robotics, Course 1:  Foundations of Robot Motion"
3496,Introduction to Forensic Science
3497,Requirements Gathering for Secure Software Development
3498,Critical Thinking Skills for University Success
3499,"The People, Power, and Pride of Public Health"
3502,Capstone Project: Teaching Impacts of Technology
3503,Data Modeling and Regression Analysis in Business
3504,Copyright Law in the Music Business
3505,Copyright Law in the Music Business
3506,"Programming Languages, Part C"
3507,"Visionary leadership, identity & motivation: Become a meaning maker"
3508,Healthy Aging and the Future of Cannabis Research
3509,Pixel Art for Video Games
3510,Google Ads for Beginners
3511,Esports Teams and Professional Players
3512,Visual Perception and Visual Illusions
3513,Mining Data to Extract and Visualize Insights in Python
3514,Digital Systems: From Logic Gates to Processors
3515,The Importance and Power of Music in our Society
3516,Network Function Virtualization
3517,Scalable Machine Learning on Big Data using Apache Spark
3518,"Capstone: Retrieving, Processing, and Visualizing Data with Python"
3519,Patrick Henry: Forgotten Founder
3520,Business intelligence and data analytics: Generate insights
3521,Rigid Body Dynamics
3522,Architecting with Google Kubernetes Engine: Production
